Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:ke	GVF:s	GVF:traj	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block
1856.319	08:35:34.319	37.298388507	-3.684892329	0.25	1	1	-0.190396	-0.19585	0.02148	-0.000353	-0.065674	-0.065674	58	262	215.9	0.	101.	-191.1	2	4
1856.569	08:35:34.569	37.298426413	-3.684884098	0.25	1	1	-0.186272	-0.195276	0.021484	-0.000351	-0.065293	-0.065293	58	262	215.9	0.	101.	-191.1	2	4
1856.819	08:35:34.819	37.298464333	-3.684873384	0.25	1	1	-0.189686	-0.196138	0.021481	-0.000352	-0.06558	-0.06558	58	262	215.9	0.	101.	-191.1	2	4
1857.069	08:35:35.069	37.298501453	-3.684860633	0.25	1	1	-0.189335	-0.197163	0.0215	-0.000343	-0.063904	-0.063904	60	263	221.3	0.	117.8	-187.6	2	4
1857.319	08:35:35.319	37.298537866	-3.684845505	0.25	1	1	-0.196352	-0.197697	0.021524	-0.000333	-0.061851	-0.061851	60	263	221.3	0.	117.8	-187.6	2	4
1857.569	08:35:35.569	37.298573929	-3.684828569	0.25	1	1	-0.199532	-0.196962	0.021512	-0.000338	-0.062864	-0.062864	60	263	221.3	0.	117.8	-187.6	2	4
1857.819	08:35:35.819	37.298609104	-3.684809368	0.25	1	1	-0.194635	-0.19636	0.021513	-0.000338	-0.062826	-0.062826	60	263	221.3	0.	117.8	-187.6	2	4
1858.069	08:35:36.069	37.298643211	-3.684787788	0.25	1	1	-0.186444	-0.193807	0.021551	-0.000321	-0.059531	-0.059531	61	264	224.8	0.	133.5	-181.	2	4
1858.319	08:35:36.319	37.298676338	-3.684764281	0.25	1	1	-0.1926	-0.193362	0.021565	-0.000314	-0.05825	-0.05825	61	264	224.8	0.	133.5	-181.	2	4
1858.569	08:35:36.569	37.298708305	-3.684738620	0.25	1	1	-0.186897	-0.193114	0.021559	-0.000317	-0.058777	-0.058777	61	264	224.8	0.	133.5	-181.	2	4
1858.819	08:35:36.819	37.298708305	-3.684738620	0.25	1	1	-0.177033	-0.191194	0.021541	-0.000325	-0.060368	-0.060368	61	264	224.8	0.	133.5	-181.	2	4
1859.069	08:35:37.069	37.298768397	-3.684681396	0.25	1	1	-0.173116	-0.191543	0.021522	-0.000334	-0.062018	-0.062018	61	264	224.8	0.	133.5	-181.	2	4
1859.319	08:35:37.319	37.298796254	-3.684649491	0.25	1	1	-0.165379	-0.189613	0.021483	-0.000351	-0.065395	-0.065395	62	265	225.9	0.	147.2	-171.4	2	4
1859.569	08:35:37.569	37.298822858	-3.684616109	0.25	1	1	-0.17162	-0.191712	0.021471	-0.000357	-0.066438	-0.066438	62	265	225.9	0.	147.2	-171.4	2	4
1859.819	08:35:37.819	37.298848119	-3.684581022	0.25	1	1	-0.163842	-0.190566	0.021433	-0.000374	-0.069768	-0.069768	62	265	225.9	0.	147.2	-171.4	2	4
1860.069	08:35:38.069	37.298871855	-3.684544680	0.25	1	1	-0.171301	-0.19079	0.02144	-0.000371	-0.069192	-0.069192	62	265	225.9	0.	147.2	-171.4	2	4
1860.319	08:35:38.319	37.298894422	-3.684507989	0.25	1	1	-0.179538	-0.190926	0.021433	-0.000374	-0.069758	-0.069758	63	266	224.9	0.	158.8	-159.3	2	4
1860.569	08:35:38.569	37.298915554	-3.684469931	0.25	1	1	-0.173006	-0.190621	0.021406	-0.000386	-0.072069	-0.072069	63	266	224.9	0.	158.8	-159.3	2	4
1860.819	08:35:38.819	37.298935073	-3.684430165	0.25	1	1	-0.173023	-0.191282	0.021407	-0.000385	-0.071983	-0.071983	63	266	224.9	0.	158.8	-159.3	2	4
1861.069	08:35:39.069	37.298953066	-3.684389484	0.25	1	1	-0.172168	-0.190841	0.021401	-0.000388	-0.072555	-0.072555	63	266	224.9	0.	158.8	-159.3	2	4
1861.319	08:35:39.319	37.298969351	-3.684347884	0.25	1	1	-0.169202	-0.189636	0.021321	-0.000424	-0.079466	-0.079466	64	267	222.1	0.	167.8	-145.4	2	4
1861.569	08:35:39.569	37.298984018	-3.684305479	0.25	1	1	-0.172427	-0.190308	0.021277	-0.000443	-0.083238	-0.083238	64	267	222.1	0.	167.8	-145.4	2	4
1861.819	08:35:39.819	37.298997159	-3.684262159	0.25	1	1	-0.175517	-0.189845	0.021334	-0.000418	-0.078375	-0.078375	64	267	222.1	0.	167.8	-145.4	2	4
1862.069	08:35:40.069	37.299008767	-3.684218711	0.25	1	1	-0.175334	-0.189312	0.02132	-0.000424	-0.079516	-0.079516	64	267	222.1	0.	167.8	-145.4	2	4
1862.319	08:35:40.319	37.299018666	-3.684174684	0.2	1	1	-0.176086	-0.189563	0.021295	-0.000348	-0.081722	-0.081722	66	268	215.8	0.	174.8	-126.4	2	4
1862.569	08:35:40.569	37.299027036	-3.684130191	0.2	1	1	-0.184943	-0.189349	0.02131	-0.000343	-0.080387	-0.080387	66	268	215.8	0.	174.8	-126.4	2	4
1862.819	08:35:40.819	37.299033963	-3.684085799	0.2	1	1	-0.179648	-0.186541	0.021253	-0.000363	-0.085328	-0.085328	66	268	215.8	0.	174.8	-126.4	2	4
1863.069	08:35:41.069	37.299038726	-3.684041386	0.2	1	1	-0.16691	-0.183467	0.021302	-0.000346	-0.081096	-0.081096	66	268	215.8	0.	174.8	-126.4	2	4
1863.319	08:35:41.319	37.299041506	-3.683997069	0.2	1	1	-0.166869	-0.183011	0.021274	-0.000355	-0.08354	-0.08354	67	269	209.1	0.	177.2	-110.6	2	4
1863.569	08:35:41.569	37.299043113	-3.683953079	0.2	1	1	-0.171263	-0.182568	0.021228	-0.000371	-0.087437	-0.087437	67	269	209.1	0.	177.2	-110.6	2	4
1863.819	08:35:41.819	37.299043096	-3.683909188	0.2	1	1	-0.172703	-0.181873	0.021227	-0.000372	-0.087581	-0.087581	67	269	209.1	0.	177.2	-110.6	2	4
1864.069	08:35:42.069	37.299041546	-3.683865508	0.2	1	1	-0.164097	-0.179937	0.021207	-0.000379	-0.089271	-0.089271	67	269	209.1	0.	177.2	-110.6	2	4
1864.319	08:35:42.319	37.299037920	-3.683822261	0.2	1	1	-0.157315	-0.179339	0.021167	-0.000393	-0.092739	-0.092739	68	270	200.7	0.	176.5	-95.1	2	4
1864.569	08:35:42.569	37.299032938	-3.683779566	0.2	1	1	-0.160184	-0.17765	0.021169	-0.000392	-0.092513	-0.092513	68	270	200.7	0.	176.5	-95.1	2	4
1864.819	08:35:42.819	37.299026690	-3.683737649	0.2	1	1	-0.161265	-0.177265	0.021149	-0.000399	-0.09422	-0.09422	68	270	200.7	0.	176.5	-95.1	2	4
1865.069	08:35:43.069	37.299018907	-3.683696395	0.2	1	1	-0.156167	-0.175868	0.021105	-0.000414	-0.097981	-0.097981	68	270	200.7	0.	176.5	-95.1	2	4
1865.319	08:35:43.319	37.299009766	-3.683655919	0.2	1	1	-0.155277	-0.17537	0.021157	-0.000396	-0.093558	-0.093558	69	271	191.5	0.	173.5	-80.4	2	4
1865.569	08:35:43.569	37.298999270	-3.683615995	0.2	1	1	-0.157304	-0.175437	0.021072	-0.000425	-0.100877	-0.100877	69	271	191.5	0.	173.5	-80.4	2	4
1865.819	08:35:43.819	37.298987237	-3.683576959	0.2	1	1	-0.152222	-0.17493	0.021075	-0.000424	-0.100574	-0.100574	69	271	191.5	0.	173.5	-80.4	2	4
1866.069	08:35:44.069	37.298973666	-3.683538812	0.2	1	1	-0.143471	-0.173235	0.021055	-0.000431	-0.102321	-0.102321	69	271	191.5	0.	173.5	-80.4	2	4
1866.319	08:35:44.319	37.298958467	-3.683501666	0.2	1	1	-0.140351	-0.171717	0.021063	-0.000428	-0.101577	-0.101577	70	272	180.9	0.	167.8	-66.8	2	4
1866.569	08:35:44.569	37.298942269	-3.683465752	0.2	1	1	-0.144592	-0.172358	0.020987	-0.000454	-0.108109	-0.108109	70	272	180.9	0.	167.8	-66.8	2	4
1866.819	08:35:44.819	37.298924987	-3.683430280	0.2	1	1	-0.156681	-0.173627	0.02095	-0.000466	-0.111194	-0.111194	70	272	180.9	0.	167.8	-66.8	2	4
1867.069	08:35:45.069	37.298907071	-3.683395479	0.2	1	1	-0.159762	-0.17426	0.020993	-0.000452	-0.107569	-0.107569	70	272	180.9	0.	167.8	-66.8	2	4
1867.319	08:35:45.319	37.298887526	-3.683361678	0.2	1	1	-0.151609	-0.174473	0.020958	-0.000463	-0.110517	-0.110517	72	273	169.1	0.	159.8	-54.4	2	4
1867.569	08:35:45.569	37.298866712	-3.683328995	0.2	1	1	-0.147924	-0.173493	0.020949	-0.000466	-0.111268	-0.111268	72	273	169.1	0.	159.8	-54.4	2	4
1867.819	08:35:45.819	37.298844811	-3.683297430	0.2	1	1	-0.162403	-0.175962	0.020876	-0.00049	-0.117455	-0.117455	72	273	169.1	0.	159.8	-54.4	2	4
1868.069	08:35:46.069	37.298822364	-3.683266649	0.2	1	1	-0.165504	-0.175866	0.020871	-0.000492	-0.117876	-0.117876	72	273	169.1	0.	159.8	-54.4	2	4
1868.319	08:35:46.319	37.298798918	-3.683237101	0.2	1	1	-0.16692	-0.175042	0.020889	-0.000486	-0.116388	-0.116388	73	274	156.3	0.	149.8	-43.4	2	4
1868.569	08:35:46.569	37.298774742	-3.683209126	0.2	1	1	-0.156849	-0.172362	0.020921	-0.000476	-0.113662	-0.113662	73	274	156.3	0.	149.8	-43.4	2	4
1868.819	08:35:46.819	37.298749295	-3.683182832	0.2	1	1	-0.148005	-0.171461	0.020888	-0.000487	-0.116494	-0.116494	73	274	156.3	0.	149.8	-43.4	2	4
1869.069	08:35:47.069	37.298722934	-3.683158561	0.2	1	1	-0.141409	-0.169879	0.020883	-0.000488	-0.116865	-0.116865	73	274	156.3	0.	149.8	-43.4	2	4
1869.319	08:35:47.319	37.298695935	-3.683135751	0.2	1	1	-0.139103	-0.169617	0.020826	-0.000507	-0.121737	-0.121737	74	275	142.9	0.	138.2	-34.5	2	4
1869.569	08:35:47.569	37.298668204	-3.683114513	0.2	1	1	-0.142698	-0.169944	0.020778	-0.000523	-0.12579	-0.12579	74	275	142.9	0.	138.2	-34.5	2	4
1869.819	08:35:47.819	37.298639834	-3.683094850	0.2	1	1	-0.140982	-0.170308	0.020773	-0.000524	-0.126167	-0.126167	74	275	142.9	0.	138.2	-34.5	2	4
1870.069	08:35:48.069	37.298611004	-3.683076762	0.2	1	1	-0.139277	-0.168275	0.020776	-0.000523	-0.125915	-0.125915	74	275	142.9	0.	138.2	-34.5	2	4
1870.319	08:35:48.319	37.298581714	-3.683060362	0.2	1	1	-0.141536	-0.168291	0.020734	-0.000537	-0.129436	-0.129436	75	276	129.	0.	125.5	-27.9	2	4
1870.569	08:35:48.569	37.298552054	-3.683045539	0.2	1	1	-0.141009	-0.167433	0.020714	-0.000543	-0.131111	-0.131111	75	276	129.	0.	125.5	-27.9	2	4
1870.819	08:35:48.819	37.298522115	-3.683032293	0.2	1	1	-0.140963	-0.166903	0.020687	-0.000552	-0.133437	-0.133437	75	276	129.	0.	125.5	-27.9	2	4
1871.069	08:35:49.069	37.298491986	-3.683020625	0.2	1	1	-0.14147	-0.165767	0.020668	-0.000558	-0.134981	-0.134981	75	276	129.	0.	125.5	-27.9	2	4
1871.319	08:35:49.319	37.298461757	-3.683010648	0.2	1	1	-0.140954	-0.164844	0.020652	-0.000563	-0.136314	-0.136314	76	277	115.2	0.	112.2	-23.6	2	4
1871.569	08:35:49.569	37.298431160	-3.683001909	0.2	1	1	-0.146907	-0.166753	0.020634	-0.000569	-0.137842	-0.137842	76	277	115.2	0.	112.2	-23.6	2	4
1871.819	08:35:49.819	37.298400193	-3.682994972	0.2	1	1	-0.142808	-0.16673	0.020615	-0.000575	-0.139385	-0.139385	76	277	115.2	0.	112.2	-23.6	2	4
1872.069	08:35:50.069	37.298369216	-3.682989614	0.2	1	1	-0.138512	-0.163733	0.020604	-0.000578	-0.14036	-0.14036	76	277	115.2	0.	112.2	-23.6	2	4
1872.319	08:35:50.319	37.298338319	-3.682986063	0.2	1	1	-0.138398	-0.16473	0.02058	-0.000586	-0.142338	-0.142338	78	278	101.3	0.	98.5	-21.6	2	4
1872.569	08:35:50.569	37.298307233	-3.682984089	0.2	1	1	-0.136228	-0.165435	0.020562	-0.000592	-0.143841	-0.143841	78	278	101.3	0.	98.5	-21.6	2	4
1872.819	08:35:50.819	37.298276048	-3.682983582	0.2	1	1	-0.135916	-0.164727	0.020549	-0.000595	-0.144884	-0.144884	78	278	101.3	0.	98.5	-21.6	2	4
1873.069	08:35:51.069	37.298244943	-3.682984880	0.2	1	1	-0.139047	-0.165397	0.020527	-0.000602	-0.146752	-0.146752	78	278	101.3	0.	98.5	-21.6	2	4
1873.319	08:35:51.319	37.298213739	-3.682987757	0.2	1	1	-0.139869	-0.166194	0.020505	-0.000609	-0.148559	-0.148559	79	279	87.9	0.	84.8	-21.8	2	4
1873.569	08:35:51.569	37.298182703	-3.682992667	0.2	1	1	-0.13164	-0.166547	0.020484	-0.000616	-0.150306	-0.150306	79	279	87.9	0.	84.8	-21.8	2	4
1873.819	08:35:51.819	37.298151746	-3.682999495	0.2	1	1	-0.126314	-0.166568	0.020454	-0.000625	-0.152768	-0.152768	79	279	87.9	0.	84.8	-21.8	2	4
1874.069	08:35:52.069	37.298121049	-3.683008244	0.2	1	1	-0.126954	-0.168245	0.020404	-0.00064	-0.156905	-0.156905	79	279	87.9	0.	84.8	-21.8	2	4
1874.319	08:35:52.319	37.298090433	-3.683018573	0.2	1	1	-0.13283	-0.168542	0.020373	-0.00065	-0.159495	-0.159495	80	280	75.5	0.	71.	-24.6	2	4
1874.569	08:35:52.569	37.298060258	-3.683030486	0.2	1	1	-0.134339	-0.170341	0.020326	-0.000664	-0.163351	-0.163351	80	280	75.5	0.	71.	-24.6	2	4
1874.819	08:35:52.819	37.298030164	-3.683043979	0.2	1	1	-0.138259	-0.171369	0.020313	-0.000668	-0.164442	-0.164442	80	280	75.5	0.	71.	-24.6	2	4
1875.069	08:35:53.069	37.298000332	-3.683058941	0.2	1	1	-0.144282	-0.17339	0.020275	-0.00068	-0.167575	-0.167575	80	280	75.5	0.	71.	-24.6	2	4
1875.319	08:35:53.319	37.297970852	-3.683075373	0.2	1	1	-0.14103	-0.174236	0.020228	-0.000694	-0.171431	-0.171431	81	281	65.4	0.	58.	-29.8	2	4
1875.569	08:35:53.569	37.297941812	-3.683093727	0.2	1	1	-0.138987	-0.175817	0.020201	-0.000702	-0.173676	-0.173676	81	281	65.4	0.	58.	-29.8	2	4
1875.819	08:35:53.819	37.297913394	-3.683113554	0.2	1	1	-0.146164	-0.175758	0.020186	-0.000706	-0.174841	-0.174841	81	281	65.4	0.	58.	-29.8	2	4
1876.069	08:35:54.069	37.297885509	-3.683134852	0.2	1	1	-0.14423	-0.177687	0.020181	-0.000708	-0.175299	-0.175299	81	281	65.4	0.	58.	-29.8	2	4
1876.319	08:35:54.319	37.297858603	-3.683158190	0.2	1	1	-0.147323	-0.17875	0.020123	-0.000724	-0.179989	-0.179989	82	282	58.9	0.	45.5	-37.2	2	4
1876.569	08:35:54.569	37.297832500	-3.683183002	0.2	1	1	-0.141539	-0.178475	0.020107	-0.000729	-0.181276	-0.181276	82	282	58.9	0.	45.5	-37.2	2	4
1876.819	08:35:54.819	37.297807289	-3.683209515	0.2	1	1	-0.151106	-0.181144	0.020071	-0.00074	-0.184256	-0.184256	82	282	58.9	0.	45.5	-37.2	2	4
1877.069	08:35:55.069	37.297782520	-3.683237385	0.2	1	1	-0.159236	-0.184537	0.020039	-0.000749	-0.18681	-0.18681	82	282	58.9	0.	45.5	-37.2	2	4
1877.319	08:35:55.319	37.297759002	-3.683267298	0.2	1	1	-0.123997	-0.179377	0.01998	-0.000766	-0.191654	-0.191654	84	283	58.2	0.	34.5	-47.	2	4
1877.569	08:35:55.569	37.297759002	-3.683267298	0.2	1	1	-0.125097	-0.181781	0.019935	-0.000779	-0.195289	-0.195289	84	283	58.2	0.	34.5	-47.	2	4
1877.819	08:35:55.819	37.297737454	-3.683299372	0.2	1	1	-0.143559	-0.185738	0.019876	-0.000795	-0.199992	-0.199992	84	283	58.2	0.	34.5	-47.	2	4
1878.069	08:35:56.069	37.297716351	-3.683332353	0.2	1	1	-0.159367	-0.18895	0.01984	-0.000805	-0.202869	-0.202869	84	283	58.2	0.	34.5	-47.	2	4
1878.319	08:35:56.319	37.297676290	-3.683401719	0.2	1	1	-0.148652	-0.187747	0.019831	-0.000808	-0.203639	-0.203639	85	284	63.8	0.	25.2	-58.9	2	4
1878.569	08:35:56.569	37.297676290	-3.683401719	0.2	1	1	-0.147037	-0.188306	0.019799	-0.000817	-0.206219	-0.206219	85	284	63.8	0.	25.2	-58.9	2	4
1878.819	08:35:56.819	37.297658501	-3.683438453	0.2	1	1	-0.151803	-0.190056	0.019747	-0.000831	-0.210374	-0.210374	85	284	63.8	0.	25.2	-58.9	2	4
1879.069	08:35:57.069	37.297641697	-3.683476211	0.2	1	1	-0.144492	-0.190431	0.019733	-0.000835	-0.211511	-0.211511	85	284	63.8	0.	25.2	-58.9	2	4
1879.319	08:35:57.319	37.297626420	-3.683514999	0.2	1	1	-0.136022	-0.19085	0.019695	-0.000845	-0.214481	-0.214481	86	285	74.4	0.	18.2	-72.6	2	4
1879.569	08:35:57.569	37.297612848	-3.683555156	0.2	1	1	-0.145613	-0.192739	0.019636	-0.000861	-0.219233	-0.219233	0	285	77.7	0.	17.	-76.2	0	6
1879.819	08:35:57.819	37.297600892	-3.683596456	0.2	1	1	-0.49803	-0.	0.	34.459	12.801769	12.801769	0	285	77.7	0.	17.	-76.2	0	6
1880.069	08:35:58.069	37.297590286	-3.683637994	0.2	1	1	-0.474717	0.	0.	34.217941	12.635336	12.635336	0	285	77.7	0.	17.	-76.2	0	6
1880.319	08:35:58.319	37.297576089	-3.683723728	0.2	1	1	-0.453027	-0.	0.	33.957039	12.456491	12.456491	1	286	88.2	0.	14.2	-87.5	2	6
1880.569	08:35:58.569	37.297572950	-3.683767929	0.2	1	1	-0.414614	-0.	0.	33.658138	12.253248	12.253248	1	286	88.2	0.	14.2	-87.5	2	6
1880.819	08:35:58.819	37.297572950	-3.683767929	0.2	1	1	-0.370132	0.	0.	33.335732	12.035998	12.035998	1	286	88.2	0.	14.2	-87.5	2	6
1881.069	08:35:59.069	37.297577659	-3.683857783	0.2	1	1	-0.326342	0.	0.	32.960861	11.785975	11.785975	1	286	88.2	0.	14.2	-87.5	2	6
1881.319	08:35:59.319	37.297584791	-3.683902641	0.2	1	1	-0.29372	-0.	0.	32.607513	11.552838	11.552838	2	287	104.	0.	15.2	-103.4	2	6
1881.569	08:35:59.569	37.297584791	-3.683902641	0.2	1	1	-0.241126	0.	0.	32.205246	11.290413	11.290413	2	287	104.	0.	15.2	-103.4	2	6
1881.819	08:35:59.819	37.297595261	-3.683946965	0.2	1	1	-0.190242	0.	0.	31.773788	11.012491	11.012491	2	287	104.	0.	15.2	-103.4	2	6
1882.069	08:36:0.069	37.297626497	-3.684032208	0.2	1	1	-0.145916	0.	0.	31.349546	10.74278	10.74278	2	287	104.	0.	15.2	-103.4	2	6
1882.319	08:36:0.319	37.297645911	-3.684073002	0.2	1	1	-0.116602	-0.	0.	30.897655	10.459387	10.459387	4	288	120.	0.	22.2	-118.4	2	6
1882.569	08:36:0.569	37.297667314	-3.684112911	0.2	1	1	-0.0848	0.	0.	30.450045	10.182628	10.182628	4	288	120.	0.	22.2	-118.4	2	6
1882.819	08:36:0.819	37.297667314	-3.684112911	0.2	1	1	-0.057774	0.	0.	29.955307	9.881303	9.881303	4	288	120.	0.	22.2	-118.4	2	6
1883.069	08:36:1.069	37.297714555	-3.684189273	0.2	1	1	-0.046467	-0.	0.	29.50452	9.610924	9.610924	4	288	120.	0.	22.2	-118.4	2	6
1883.319	08:36:1.319	37.297739219	-3.684226392	0.2	1	1	-0.036875	0.	0.	29.017525	9.323299	9.323299	5	289	135.6	0.	33.	-132.	2	6
1883.569	08:36:1.569	37.297764695	-3.684263179	0.2	1	1	-0.024434	0.	0.	28.553263	9.053419	9.053419	5	289	135.6	0.	33.	-132.	2	6
1883.819	08:36:1.819	37.297764695	-3.684263179	0.2	1	1	-0.021662	0.	0.	28.106894	8.797913	8.797913	5	289	135.6	0.	33.	-132.	2	6
1884.069	08:36:2.069	37.297816289	-3.684335180	0.2	1	1	-0.011876	-0.	0.	27.609819	8.517957	8.517957	5	289	135.6	0.	33.	-132.	2	6
1884.319	08:36:2.319	37.297842944	-3.684370737	0.2	1	1	-0.003771	0.	0.	27.12796	8.251168	8.251168	6	290	151.	0.	44.5	-144.7	2	6
1884.569	08:36:2.569	37.297869689	-3.684406408	0.2	1	1	-0.003462	-0.	0.	26.66643	7.999871	7.999871	6	290	151.	0.	44.5	-144.7	2	6
1884.819	08:36:2.819	37.297869689	-3.684406408	0.2	1	1	-0.000185	-0.	0.	26.162663	7.730306	7.730306	6	290	151.	0.	44.5	-144.7	2	6
1885.069	08:36:3.069	37.297924262	-3.684477647	0.2	1	1	0.001533	-0.	0.	25.679119	7.476193	7.476193	6	290	151.	0.	44.5	-144.7	2	6
1885.319	08:36:3.319	37.297951639	-3.684512985	0.2	1	1	0.005781	-0.	0.	25.19659	7.227133	7.227133	7	291	166.7	0.	56.5	-157.2	2	6
1885.569	08:36:3.569	37.297979197	-3.684548324	0.2	1	1	0.009687	-0.	0.	24.709944	6.980506	6.980506	7	291	166.7	0.	56.5	-157.2	2	6
1885.819	08:36:3.819	37.297979197	-3.684548324	0.2	1	1	0.007276	0.	0.	24.204737	6.729314	6.729314	7	291	166.7	0.	56.5	-157.2	2	6
1886.069	08:36:4.069	37.298034312	-3.684619342	0.2	1	1	0.003355	0.	0.	23.692539	6.479668	6.479668	7	291	166.7	0.	56.5	-157.2	2	6
1886.319	08:36:4.319	37.298061596	-3.684655244	0.2	1	1	0.003022	0.	0.	23.21751	6.252647	6.252647	8	292	182.8	0.	68.8	-169.7	2	6
1886.569	08:36:4.569	37.298089059	-3.684691372	0.2	1	1	0.000315	0.	0.	22.70137	6.010886	6.010886	8	292	182.8	0.	68.8	-169.7	2	6
1886.819	08:36:4.819	37.298116433	-3.684727388	0.2	1	1	0.00176	0.	0.	22.217314	5.788787	5.788787	8	292	182.8	0.	68.8	-169.7	2	6
1887.069	08:36:5.069	37.298143897	-3.684763403	0.2	1	1	-3.5e-05	-0.	0.	21.696789	5.55495	5.55495	8	292	182.8	0.	68.8	-169.7	2	6
1887.319	08:36:5.319	37.298171271	-3.684799419	0.2	1	1	-0.001527	0.	0.	21.173841	5.325218	5.325218	10	293	199.4	0.	81.2	-182.4	2	6
1887.569	08:36:5.569	37.298198554	-3.684835659	0.2	1	1	-0.001698	0.	0.	20.685705	5.115464	5.115464	10	293	199.4	0.	81.2	-182.4	2	6
1887.819	08:36:5.819	37.298198554	-3.684835659	0.2	1	1	-0.007902	0.	0.	20.17247	4.899787	4.899787	10	293	199.4	0.	81.2	-182.4	2	6
1888.069	08:36:6.069	37.298252215	-3.684908469	0.2	1	1	-0.011131	-0.	0.	19.638969	4.680861	4.680861	10	293	199.4	0.	81.2	-182.4	2	6
1888.319	08:36:6.319	37.298278684	-3.684945040	0.2	1	1	-0.016447	-0.	0.	19.143099	4.482172	4.482172	11	294	215.9	0.	93.	-195.2	2	6
1888.569	08:36:6.569	37.298305061	-3.684981949	0.2	1	1	-0.018415	-0.	0.	18.615931	4.27599	4.27599	11	294	215.9	0.	93.	-195.2	2	6
1888.819	08:36:6.819	37.298305061	-3.684981949	0.2	1	1	-0.022436	0.	0.	18.108837	4.082547	4.082547	11	294	215.9	0.	93.	-195.2	2	6
1889.069	08:36:7.069	37.298357093	-3.685056099	0.2	1	1	2.05355	2.048181	1.026801	17.575115	3.8841	3.8841	11	294	215.9	0.	93.	-195.2	2	6
1889.319	08:36:7.319	37.298382745	-3.685093679	0.2	1	1	0.570775	0.465394	3.988406	17.055933	3.696106	3.696106	12	295	232.8	0.	104.5	-208.3	2	6
1889.569	08:36:7.569	37.298407493	-3.685131588	0.2	1	1	0.411554	0.262155	5.939843	16.512058	3.504478	3.504478	12	295	232.8	0.	104.5	-208.3	2	6
1889.819	08:36:7.819	37.298407493	-3.685131588	0.2	1	1	0.332799	0.176824	7.29196	15.987213	3.324679	3.324679	12	295	232.8	0.	104.5	-208.3	2	6
1890.069	08:36:8.069	37.298451094	-3.685213898	0.2	1	1	0.249624	0.117648	8.564173	15.460667	3.149319	3.149319	12	295	232.8	0.	104.5	-208.3	2	6
1890.319	08:36:8.319	37.298467418	-3.685259179	0.2	1	1	0.175287	0.080534	9.524075	14.930064	2.977664	2.977664	13	296	250.2	0.	114.2	-222.9	2	6
1890.569	08:36:8.569	37.298480305	-3.685306233	0.2	1	1	0.129489	0.057107	10.181819	14.42403	2.818654	2.818654	13	296	250.2	0.	114.2	-222.9	2	6
1890.819	08:36:8.819	37.298490123	-3.685354162	0.2	1	1	0.082604	0.041177	10.640471	13.958809	2.676485	2.676485	13	296	250.2	0.	114.2	-222.9	2	6
1891.069	08:36:9.069	37.298497595	-3.685402521	0.2	1	1	0.05819	0.025763	11.13415	13.48787	2.536458	2.536458	13	296	250.2	0.	114.2	-222.9	2	6
1891.319	08:36:9.319	37.298503352	-3.685451203	0.2	1	1	0.031558	0.013314	11.561695	13.061679	2.413085	2.413085	13	296	250.2	0.	114.2	-222.9	2	6
1891.569	08:36:9.569	37.298507937	-3.685500100	0.2	1	1	0.02063	-0.001802	12.187699	12.610652	2.28596	2.28596	14	297	267.2	0.	118.2	-239.9	2	6
1891.819	08:36:9.819	37.298511618	-3.685549215	0.2	1	1	0.005112	-0.009751	12.473334	12.213472	2.176919	2.176919	14	297	267.2	0.	118.2	-239.9	2	6
1892.069	08:36:10.069	37.298514667	-3.685598549	0.2	1	1	-0.004526	-0.019968	12.926229	11.786776	2.06278	2.06278	14	297	267.2	0.	118.2	-239.9	2	6
1892.319	08:36:10.319	37.298516906	-3.685647876	0.2	1	1	-0.015855	-0.02884	13.352527	11.394694	1.960624	1.960624	14	297	267.2	0.	118.2	-239.9	2	6
1892.569	08:36:10.569	37.298518603	-3.685697199	0.2	1	1	-0.026446	-0.033787	13.520324	11.004825	1.861608	1.861608	16	298	283.6	0.	120.2	-261.7	2	6
1892.819	08:36:10.819	37.298520121	-3.685746294	0.2	1	1	-0.030231	-0.038624	13.71246	10.65019	1.773741	1.773741	16	298	283.6	0.	120.2	-261.7	2	6
1893.069	08:36:11.069	37.298521459	-3.685795387	0.2	1	1	-0.036559	-0.04523	14.053939	10.272157	1.682367	1.682367	16	298	283.6	0.	120.2	-261.7	2	6
1893.319	08:36:11.319	37.298522527	-3.685844365	0.2	1	1	-0.042568	-0.050794	14.353036	9.934108	1.602639	1.602639	16	298	283.6	0.	120.2	-261.7	2	6
1893.569	08:36:11.569	37.298523324	-3.685893566	0.2	1	1	-0.050359	-0.05616	14.62506	9.540797	1.512213	1.512213	17	299	303.9	0.	121.	-279.1	2	6
1893.819	08:36:11.819	37.298523849	-3.685942878	0.2	1	1	-0.050797	-0.059149	14.729072	9.216255	1.439468	1.439468	17	299	303.9	0.	121.	-279.1	2	6
1894.069	08:36:12.069	37.298524466	-3.685992077	0.2	1	1	-0.061708	-0.064447	15.059791	8.896949	1.369533	1.369533	17	299	303.9	0.	121.	-279.1	2	6
1894.319	08:36:12.319	37.298524901	-3.686041388	0.2	1	1	-0.063472	-0.067832	15.2091	8.561234	1.297736	1.297736	17	299	303.9	0.	121.	-279.1	2	6
